activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,23312893,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1cccc(-c2ccc3[nH]c(C(=O)NCC4CCNCC4)cc3c2)c1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '12.60', 'le': '0.23', 'lle': '1.08', 'sei': '5.59'}",CHEMBL4852504,,CHEMBL4852504,4.52,0,http://www.openphacts.org/units/Nanomolar,3628377,=,1,1,=,,IC50,nM,,30500.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,30.5
,23312894,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccccc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '17.91', 'le': '0.33', 'lle': '2.71', 'sei': '8.10'}",CHEMBL4879233,,CHEMBL4879233,4.61,0,http://www.openphacts.org/units/Nanomolar,3628378,=,1,1,=,,IC50,nM,,24600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,24.6
,23312895,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccccc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '15.08', 'le': '0.27', 'lle': '1.47', 'sei': '8.83'}",CHEMBL4861931,,CHEMBL4861931,5.03,0,http://www.openphacts.org/units/Nanomolar,3628379,=,1,1,=,,IC50,nM,,9400.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,9.4
,23312896,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccc(F)cc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '13.78', 'le': '0.25', 'lle': '1.14', 'sei': '8.51'}",CHEMBL4878893,,CHEMBL4878893,4.84,0,http://www.openphacts.org/units/Nanomolar,3628380,=,1,1,=,,IC50,nM,,14400.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,14.4
,23312897,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2ccc3cc(C(=O)NCC4CCNCC4)[nH]c3c2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '16.51', 'le': '0.30', 'lle': '2.43', 'sei': '9.07'}",CHEMBL4869765,,CHEMBL4869765,6.00,0,http://www.openphacts.org/units/Nanomolar,3628381,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.0
,23312898,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '10.77', 'le': '0.20', 'lle': '0.03', 'sei': '6.79'}",CHEMBL4864012,,CHEMBL4864012,4.50,0,http://www.openphacts.org/units/Nanomolar,3628382,=,1,1,=,,IC50,nM,,32000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,32.0
,23312899,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(-c2ccc3cc(C(=O)NCC4CCNCC4)[nH]c3c2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '15.16', 'le': '0.28', 'lle': '2.47', 'sei': '6.63'}",CHEMBL4860164,,CHEMBL4860164,5.50,0,http://www.openphacts.org/units/Nanomolar,3628383,=,1,1,=,,IC50,nM,,3200.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,3.2
,23312900,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1ccc(-c2ccc3cc(C(=O)NCC4CCNCC4)[nH]c3c2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '13.68', 'le': '0.25', 'lle': '2.49', 'sei': '5.15'}",CHEMBL4874797,,CHEMBL4874797,5.15,0,http://www.openphacts.org/units/Nanomolar,3628384,=,1,1,=,,IC50,nM,,7100.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,7.1
,23312901,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccc(CO)cc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '15.16', 'le': '0.28', 'lle': '2.45', 'sei': '7.14'}",CHEMBL4854870,,CHEMBL4854870,5.51,0,http://www.openphacts.org/units/Nanomolar,3628385,=,1,1,=,,IC50,nM,,3100.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,3.1
,23312902,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccc(CCO)cc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '11.50', 'le': '0.21', 'lle': '1.24', 'sei': '5.63'}",CHEMBL4864216,,CHEMBL4864216,4.34,0,http://www.openphacts.org/units/Nanomolar,3628386,=,1,1,=,,IC50,nM,,45600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,45.6
,23312903,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccc(Oc4ccccc4)cc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '13.62', 'le': '0.25', 'lle': '0.44', 'sei': '8.76'}",CHEMBL4867842,,CHEMBL4867842,5.80,0,http://www.openphacts.org/units/Nanomolar,3628387,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.6
,23312904,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccc(N4CCNCC4)cc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '12.58', 'le': '0.23', 'lle': '2.28', 'sei': '7.27'}",CHEMBL4865040,,CHEMBL4865040,5.25,0,http://www.openphacts.org/units/Nanomolar,3628388,=,1,1,=,,IC50,nM,,5600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,5.6
,23312905,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccc(N4CCCCC4)cc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '12.25', 'le': '0.22', 'lle': '0.55', 'sei': '8.48'}",CHEMBL4856855,,CHEMBL4856855,5.10,0,http://www.openphacts.org/units/Nanomolar,3628389,=,1,1,=,,IC50,nM,,7900.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,7.9
,23312906,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCNCC1)c1cc2ccc(-c3ccncc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '15.63', 'le': '0.29', 'lle': '2.30', 'sei': '7.17'}",CHEMBL4850982,,CHEMBL4850982,5.01,0,http://www.openphacts.org/units/Nanomolar,3628390,=,1,1,=,,IC50,nM,,9800.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,9.8
,23312907,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccncc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '14.07', 'le': '0.26', 'lle': '1.75', 'sei': '6.74'}",CHEMBL4855758,,CHEMBL4855758,4.71,0,http://www.openphacts.org/units/Nanomolar,3628391,=,1,1,=,,IC50,nM,,19700.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,19.7
,23312908,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3cccnc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '13.65', 'le': '0.25', 'lle': '1.61', 'sei': '6.54'}",CHEMBL4852672,,CHEMBL4852672,4.57,0,http://www.openphacts.org/units/Nanomolar,3628392,=,1,1,=,,IC50,nM,,27200.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,27.2
,23312909,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(C3=CCOCC3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '16.67', 'le': '0.31', 'lle': '2.96', 'sei': '8.55'}",CHEMBL4872740,,CHEMBL4872740,5.66,0,http://www.openphacts.org/units/Nanomolar,3628393,=,1,1,=,,IC50,nM,,2200.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,2.2
,23312910,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(C3=CCNCC3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '13.82', 'le': '0.26', 'lle': '2.41', 'sei': '6.78'}",CHEMBL4846734,,CHEMBL4846734,4.68,0,http://www.openphacts.org/units/Nanomolar,3628394,=,1,1,=,,IC50,nM,,21000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,21.0
,23312911,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3cn[nH]c3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '18.57', 'le': '0.34', 'lle': '3.71', 'sei': '7.01'}",CHEMBL4871785,,CHEMBL4871785,6.00,0,http://www.openphacts.org/units/Nanomolar,3628395,=,1,1,=,,IC50,nM,,990.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.99
,23312912,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccsc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '15.30', 'le': '0.30', 'lle': '1.56', 'sei': '9.12'}",CHEMBL4848217,,CHEMBL4848217,5.19,0,http://www.openphacts.org/units/Nanomolar,3628396,=,1,1,=,,IC50,nM,,6400.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,6.4
,23312913,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccoc3)cc2[nH]1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '20.08', 'le': '0.37', 'lle': '3.33', 'sei': '9.27'}",CHEMBL4862793,,CHEMBL4862793,6.50,0,http://www.openphacts.org/units/Nanomolar,3628397,=,1,1,=,,IC50,nM,,320.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.32
,23312914,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCC1CCNCC1)c1c[nH]c2cc(-c3ccoc3)c(-c3ccoc3)cc12,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '16.52', 'le': '0.30', 'lle': '2.01', 'sei': '7.73'}",CHEMBL4865004,,CHEMBL4865004,6.43,0,http://www.openphacts.org/units/Nanomolar,3628398,=,1,1,=,,IC50,nM,,370.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.37
,23312915,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCNCC1)c1coc2cc(-c3ccoc3)ccc12,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '17.86', 'le': '0.33', 'lle': '2.37', 'sei': '8.22'}",CHEMBL4855322,,CHEMBL4855322,5.54,0,http://www.openphacts.org/units/Nanomolar,3628399,=,1,1,=,,IC50,nM,,2860.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,2.86
,23312916,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc(-c2ccc3c(C(=O)NC4CCNCC4)coc3c2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,,CHEMBL4876540,,CHEMBL4876540,,0,http://www.openphacts.org/units/Nanomolar,3628400,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,50.0
